"date","value","type","groupid","group","underlyer"
"2005-12-30",39.94,"past",365,"POS","OXY_US"
"2006-01-02",39.94,"past",365,"POS","OXY_US"
"2006-01-03",42.985,"past",365,"POS","OXY_US"
"2006-01-04",42.475,"past",365,"POS","OXY_US"
"2006-01-05",42,"past",365,"POS","OXY_US"
"2006-01-06",43.905,"past",365,"POS","OXY_US"
"2006-01-09",44.69,"past",365,"POS","OXY_US"
"2006-01-10",45.45,"past",365,"POS","OXY_US"
"2006-01-11",45.235,"past",365,"POS","OXY_US"
"2006-01-12",43.91,"past",365,"POS","OXY_US"
"2006-01-13",44.92,"past",365,"POS","OXY_US"
"2006-01-16",44.92,"past",365,"POS","OXY_US"
"2006-01-17",46.095,"past",365,"POS","OXY_US"
"2006-01-18",44.97,"past",365,"POS","OXY_US"
"2006-01-19",45.65,"past",365,"POS","OXY_US"
"2006-01-20",45.5,"past",365,"POS","OXY_US"
"2006-01-23",45.65,"past",365,"POS","OXY_US"
"2006-01-24",45.3,"past",365,"POS","OXY_US"
"2006-01-25",44.67,"past",365,"POS","OXY_US"
"2006-01-26",44.815,"past",365,"POS","OXY_US"
"2006-01-27",45.605,"past",365,"POS","OXY_US"
"2006-01-30",47.235,"past",365,"POS","OXY_US"
"2006-01-31",48.855,"past",365,"POS","OXY_US"
"2006-02-01",46.98,"past",365,"POS","OXY_US"
"2006-02-02",46.05,"past",365,"POS","OXY_US"
"2006-02-03",45.725,"past",365,"POS","OXY_US"
"2006-02-06",46.995,"past",365,"POS","OXY_US"
"2006-02-07",45.05,"past",365,"POS","OXY_US"
"2006-02-08",44.78,"past",365,"POS","OXY_US"
"2006-02-09",43.885,"past",365,"POS","OXY_US"
"2006-02-10",43.5,"past",365,"POS","OXY_US"
"2006-02-13",43.755,"past",365,"POS","OXY_US"
"2006-02-14",43.65,"past",365,"POS","OXY_US"
"2006-02-15",43.02,"past",365,"POS","OXY_US"
"2006-02-16",44.34,"past",365,"POS","OXY_US"
"2006-02-17",45.02,"past",365,"POS","OXY_US"
"2006-02-20",45.02,"past",365,"POS","OXY_US"
"2006-02-21",45.92,"past",365,"POS","OXY_US"
"2006-02-22",45.19,"past",365,"POS","OXY_US"
"2006-02-23",45,"past",365,"POS","OXY_US"
"2006-02-24",46.19,"past",365,"POS","OXY_US"
"2006-02-27",45.405,"past",365,"POS","OXY_US"
"2006-02-28",45.77,"past",365,"POS","OXY_US"
"2006-03-01",46.32,"past",365,"POS","OXY_US"
"2006-03-02",47.14,"past",365,"POS","OXY_US"
"2006-03-03",47.5,"past",365,"POS","OXY_US"
"2006-03-06",45.8,"past",365,"POS","OXY_US"
"2006-03-07",45.52,"past",365,"POS","OXY_US"
"2006-03-08",45.09,"past",365,"POS","OXY_US"
"2006-03-09",44.99,"past",365,"POS","OXY_US"
"2006-03-10",45.06,"past",365,"POS","OXY_US"
"2006-03-13",46.125,"past",365,"POS","OXY_US"
"2006-03-14",46.86,"past",365,"POS","OXY_US"
"2006-03-15",47.275,"past",365,"POS","OXY_US"
"2006-03-16",47.55,"past",365,"POS","OXY_US"
"2006-03-17",47.54,"past",365,"POS","OXY_US"
"2006-03-20",46.21,"past",365,"POS","OXY_US"
"2006-03-21",46.01,"past",365,"POS","OXY_US"
"2006-03-22",46.245,"past",365,"POS","OXY_US"
"2006-03-23",47.055,"past",365,"POS","OXY_US"
"2006-03-24",46.9,"past",365,"POS","OXY_US"
"2006-03-27",47.035,"past",365,"POS","OXY_US"
"2006-03-28",47.3,"past",365,"POS","OXY_US"
"2006-03-29",47.805,"past",365,"POS","OXY_US"
"2006-03-30",47.13,"past",365,"POS","OXY_US"
"2006-03-31",46.325,"past",365,"POS","OXY_US"
"2006-04-03",47.115,"past",365,"POS","OXY_US"
"2006-04-04",47.805,"past",365,"POS","OXY_US"
"2006-04-05",48.75,"past",365,"POS","OXY_US"
"2006-04-06",48.505,"past",365,"POS","OXY_US"
"2006-04-07",47.565,"past",365,"POS","OXY_US"
"2006-04-10",48.25,"past",365,"POS","OXY_US"
"2006-04-11",48.015,"past",365,"POS","OXY_US"
"2006-04-12",48.17,"past",365,"POS","OXY_US"
"2006-04-13",48.155,"past",365,"POS","OXY_US"
"2006-04-14",48.155,"past",365,"POS","OXY_US"
"2006-04-17",50.625,"past",365,"POS","OXY_US"
"2006-04-18",51.33,"past",365,"POS","OXY_US"
"2006-04-19",51.235,"past",365,"POS","OXY_US"
"2006-04-20",51.13,"past",365,"POS","OXY_US"
"2006-04-21",53.505,"past",365,"POS","OXY_US"
"2006-04-24",52.775,"past",365,"POS","OXY_US"
"2006-04-25",52.26,"past",365,"POS","OXY_US"
"2006-04-26",50.085,"past",365,"POS","OXY_US"
"2006-04-27",50.675,"past",365,"POS","OXY_US"
"2006-04-28",51.37,"past",365,"POS","OXY_US"
"2006-05-01",52.145,"past",365,"POS","OXY_US"
"2006-05-02",53.21,"past",365,"POS","OXY_US"
"2006-05-03",52.71,"past",365,"POS","OXY_US"
"2006-05-04",51.93,"past",365,"POS","OXY_US"
"2006-05-05",52.235,"past",365,"POS","OXY_US"
"2006-05-08",51.855,"past",365,"POS","OXY_US"
"2006-05-09",52.805,"past",365,"POS","OXY_US"
"2006-05-10",53.565,"past",365,"POS","OXY_US"
"2006-05-11",53.125,"past",365,"POS","OXY_US"
"2006-05-12",51.15,"past",365,"POS","OXY_US"
"2006-05-15",49.575,"past",365,"POS","OXY_US"
"2006-05-16",48.485,"past",365,"POS","OXY_US"
"2006-05-17",46.43,"past",365,"POS","OXY_US"
"2006-05-18",46.19,"past",365,"POS","OXY_US"
"2006-05-19",47.03,"past",365,"POS","OXY_US"
"2006-05-22",46.555,"past",365,"POS","OXY_US"
"2006-05-23",46.835,"past",365,"POS","OXY_US"
"2006-05-24",46.935,"past",365,"POS","OXY_US"
"2006-05-25",48.935,"past",365,"POS","OXY_US"
"2006-05-26",48.87,"past",365,"POS","OXY_US"
"2006-05-29",48.87,"past",365,"POS","OXY_US"
"2006-05-30",48.14,"past",365,"POS","OXY_US"
"2006-05-31",49.545,"past",365,"POS","OXY_US"
"2006-06-01",49.94,"past",365,"POS","OXY_US"
"2006-06-02",50.45,"past",365,"POS","OXY_US"
"2006-06-05",48.7,"past",365,"POS","OXY_US"
"2006-06-06",49.075,"past",365,"POS","OXY_US"
"2006-06-07",47.36,"past",365,"POS","OXY_US"
"2006-06-08",48.49,"past",365,"POS","OXY_US"
"2006-06-09",48.465,"past",365,"POS","OXY_US"
"2006-06-12",48.13,"past",365,"POS","OXY_US"
"2006-06-13",46.05,"past",365,"POS","OXY_US"
"2006-06-14",46.705,"past",365,"POS","OXY_US"
"2006-06-15",48.625,"past",365,"POS","OXY_US"
"2006-06-16",48.365,"past",365,"POS","OXY_US"
"2006-06-19",46.445,"past",365,"POS","OXY_US"
"2006-06-20",46.165,"past",365,"POS","OXY_US"
"2006-06-21",46.925,"past",365,"POS","OXY_US"
"2006-06-22",47.375,"past",365,"POS","OXY_US"
"2006-06-23",48.355,"past",365,"POS","OXY_US"
"2006-06-26",50,"past",365,"POS","OXY_US"
"2006-06-27",49.455,"past",365,"POS","OXY_US"
"2006-06-28",50.79,"past",365,"POS","OXY_US"
"2006-06-29",51.125,"past",365,"POS","OXY_US"
"2006-06-30",51.275,"past",365,"POS","OXY_US"
"2006-07-03",52.295,"past",365,"POS","OXY_US"
"2006-07-04",52.295,"past",365,"POS","OXY_US"
"2006-07-05",52.405,"past",365,"POS","OXY_US"
"2006-07-06",51.89,"past",365,"POS","OXY_US"
"2006-07-07",51.31,"past",365,"POS","OXY_US"
"2006-07-10",51.46,"past",365,"POS","OXY_US"
"2006-07-11",51,"past",365,"POS","OXY_US"
"2006-07-12",51.585,"past",365,"POS","OXY_US"
"2006-07-13",51.2,"past",365,"POS","OXY_US"
"2006-07-14",51.57,"past",365,"POS","OXY_US"
"2006-07-17",49.49,"past",365,"POS","OXY_US"
"2006-07-18",50.075,"past",365,"POS","OXY_US"
"2006-07-19",50.445,"past",365,"POS","OXY_US"
"2006-07-20",49.75,"past",365,"POS","OXY_US"
"2006-07-21",49.78,"past",365,"POS","OXY_US"
"2006-07-24",51.67,"past",365,"POS","OXY_US"
"2006-07-25",52,"past",365,"POS","OXY_US"
"2006-07-26",53.285,"past",365,"POS","OXY_US"
"2006-07-27",53.335,"past",365,"POS","OXY_US"
"2006-07-28",53.3,"past",365,"POS","OXY_US"
"2006-07-31",53.875,"past",365,"POS","OXY_US"
"2006-08-01",53.89,"past",365,"POS","OXY_US"
"2006-08-02",53.84,"past",365,"POS","OXY_US"
"2006-08-03",53.47,"past",365,"POS","OXY_US"
"2006-08-04",52.62,"past",365,"POS","OXY_US"
"2006-08-07",53.645,"past",365,"POS","OXY_US"
"2006-08-08",52.71,"past",365,"POS","OXY_US"
"2006-08-09",53.17,"past",365,"POS","OXY_US"
"2006-08-10",52.84,"past",365,"POS","OXY_US"
"2006-08-11",52.59,"past",365,"POS","OXY_US"
"2006-08-14",51.195,"past",365,"POS","OXY_US"
"2006-08-15",51.905,"past",365,"POS","OXY_US"
"2006-08-16",51.39,"past",365,"POS","OXY_US"
"2006-08-17",51.41,"past",365,"POS","OXY_US"
"2006-08-18",52.42,"past",365,"POS","OXY_US"
"2006-08-21",52.87,"past",365,"POS","OXY_US"
"2006-08-22",53.3,"past",365,"POS","OXY_US"
"2006-08-23",52.48,"past",365,"POS","OXY_US"
"2006-08-24",52.81,"past",365,"POS","OXY_US"
"2006-08-25",53.41,"past",365,"POS","OXY_US"
"2006-08-28",52.63,"past",365,"POS","OXY_US"
"2006-08-29",52.54,"past",365,"POS","OXY_US"
"2006-08-30",51.78,"past",365,"POS","OXY_US"
"2006-08-31",50.99,"past",365,"POS","OXY_US"
"2006-09-01",51.48,"past",365,"POS","OXY_US"
"2006-09-04",51.48,"past",365,"POS","OXY_US"
"2006-09-05",51.07,"past",365,"POS","OXY_US"
"2006-09-06",47.78,"past",365,"POS","OXY_US"
"2006-09-07",47.83,"past",365,"POS","OXY_US"
"2006-09-08",46.79,"past",365,"POS","OXY_US"
"2006-09-11",45.87,"past",365,"POS","OXY_US"
"2006-09-12",45.6,"past",365,"POS","OXY_US"
"2006-09-13",45.9,"past",365,"POS","OXY_US"
"2006-09-14",44.48,"past",365,"POS","OXY_US"
"2006-09-15",44.05,"past",365,"POS","OXY_US"
"2006-09-18",45.85,"past",365,"POS","OXY_US"
"2006-09-19",45.08,"past",365,"POS","OXY_US"
"2006-09-20",44.38,"past",365,"POS","OXY_US"
"2006-09-21",45.5,"past",365,"POS","OXY_US"
"2006-09-22",45.23,"past",365,"POS","OXY_US"
"2006-09-25",45.47,"past",365,"POS","OXY_US"
"2006-09-26",46.65,"past",365,"POS","OXY_US"
"2006-09-27",47.65,"past",365,"POS","OXY_US"
"2006-09-28",47.57,"past",365,"POS","OXY_US"
"2006-09-29",48.11,"past",365,"POS","OXY_US"
"2006-10-02",47.21,"past",365,"POS","OXY_US"
"2006-10-03",44.98,"past",365,"POS","OXY_US"
"2006-10-04",44.75,"past",365,"POS","OXY_US"
"2006-10-05",45.66,"past",365,"POS","OXY_US"
"2006-10-06",45.59,"past",365,"POS","OXY_US"
"2006-10-09",45.09,"past",365,"POS","OXY_US"
"2006-10-10",45.56,"past",365,"POS","OXY_US"
"2006-10-11",44.66,"past",365,"POS","OXY_US"
"2006-10-12",45.17,"past",365,"POS","OXY_US"
"2006-10-13",46.67,"past",365,"POS","OXY_US"
"2006-10-16",47.82,"past",365,"POS","OXY_US"
"2006-10-17",46.38,"past",365,"POS","OXY_US"
"2006-10-18",46.33,"past",365,"POS","OXY_US"
"2006-10-19",47.87,"past",365,"POS","OXY_US"
"2006-10-20",47.02,"past",365,"POS","OXY_US"
"2006-10-23",46.39,"past",365,"POS","OXY_US"
"2006-10-24",47.62,"past",365,"POS","OXY_US"
"2006-10-25",48.93,"past",365,"POS","OXY_US"
"2006-10-26",48.01,"past",365,"POS","OXY_US"
"2006-10-27",47.68,"past",365,"POS","OXY_US"
"2006-10-30",46.33,"past",365,"POS","OXY_US"
"2006-10-31",46.94,"past",365,"POS","OXY_US"
"2006-11-01",46.28,"past",365,"POS","OXY_US"
"2006-11-02",46.69,"past",365,"POS","OXY_US"
"2006-11-03",47.26,"past",365,"POS","OXY_US"
"2006-11-06",48.53,"past",365,"POS","OXY_US"
"2006-11-07",47.63,"future",365,"POS","OXY_US"
"2006-11-08",48.98,"future",365,"POS","OXY_US"
"2006-11-09",49.06,"future",365,"POS","OXY_US"
"2006-11-10",48.65,"future",365,"POS","OXY_US"
"2006-11-13",48.16,"future",365,"POS","OXY_US"
